epoch,train_loss,test_loss,acc1,acc5,unfrozen_neurons,total_params,unfrozen_params,epoch_time
1,2.4275691509246826,2.392399549484253,19.369998931884766,73.66999816894531,853,2202570,104238,55.36356520652771
2,2.0456464290618896,1.9173110723495483,29.76999855041504,85.6500015258789,853,2202570,99581,50.37979602813721
3,1.90932035446167,1.7757608890533447,35.16999816894531,87.43000030517578,853,2202570,112167,49.688249826431274
4,1.885895013809204,1.8111011981964111,36.65999984741211,85.12999725341797,853,2202570,104238,55.71265125274658
5,1.7290968894958496,1.5871492624282837,42.57999801635742,90.62999725341797,853,2202570,112959,55.981576919555664
6,1.6629821062088013,1.5266611576080322,45.55999755859375,91.04999542236328,853,2202570,111802,51.851261138916016
7,1.5556811094284058,1.4342010021209717,49.36000061035156,91.80999755859375,853,2202570,103504,57.452823877334595
8,1.5447973012924194,1.413611888885498,50.14999771118164,92.23999786376953,853,2202570,111179,50.91502332687378
9,1.4550681114196777,1.3104866743087769,54.75,93.87999725341797,853,2202570,118798,49.79913806915283
10,1.4161806106567383,1.2943065166473389,54.779998779296875,94.22000122070312,853,2202570,116822,49.943469285964966
11,1.4560372829437256,1.242502212524414,57.43000030517578,94.02999877929688,853,2202570,108068,50.39493775367737
12,1.33582603931427,1.1901357173919678,59.38999938964844,94.33999633789062,853,2202570,100935,49.736104249954224
13,1.302463412284851,1.2803374528884888,57.14999771118164,93.22999572753906,853,2202570,111179,51.48295998573303
14,1.3047256469726562,1.183422327041626,60.14999771118164,93.77999877929688,853,2202570,108283,47.03128409385681
15,1.1944984197616577,1.1082768440246582,61.97999954223633,95.44999694824219,853,2202570,111802,46.404759883880615
16,1.1485685110092163,1.084037184715271,63.84000015258789,95.2699966430664,853,2202570,112959,47.17961645126343
17,1.105893611907959,1.0708726644515991,63.54999923706055,95.90999603271484,853,2202570,100935,49.5112030506134
18,1.1168906688690186,1.0147705078125,65.58000183105469,95.98999786376953,853,2202570,104805,49.428027391433716
19,1.1761345863342285,1.1974800825119019,64.29999542236328,90.15999603271484,853,2202570,112167,49.802351236343384
20,1.177271842956543,1.026479959487915,66.27999877929688,95.48999786376953,853,2202570,111654,49.70945620536804
21,1.1347570419311523,1.0364736318588257,64.29999542236328,96.5199966430664,853,2202570,128950,50.22861337661743
22,1.0090686082839966,0.9406020045280457,67.36000061035156,96.97999572753906,853,2202570,111654,49.25083017349243
23,0.9841770529747009,0.9309559464454651,67.69999694824219,97.05999755859375,853,2202570,116822,49.48889899253845
24,0.9588142037391663,0.9044308066368103,68.87999725341797,97.20999908447266,853,2202570,103504,49.712082386016846
25,0.9127683639526367,0.9562245607376099,67.04000091552734,97.08999633789062,853,2202570,103504,49.48002219200134
26,0.8999446630477905,0.8799659013748169,70.1199951171875,97.3699951171875,853,2202570,116822,49.39972138404846
27,0.9096741676330566,0.9456008076667786,69.13999938964844,96.5,853,2202570,128950,50.056140422821045
28,0.8870362639427185,0.8473037481307983,70.47999572753906,97.93999481201172,853,2202570,108283,49.72119736671448
29,0.8267759680747986,0.8676881194114685,69.97999572753906,97.25999450683594,6,2202570,2044,45.322078227996826
30,0.9232538938522339,0.8842185735702515,68.79999542236328,97.75,853,2202570,104479,49.731356143951416
31,0.8797112703323364,0.8647095561027527,70.63999938964844,97.43000030517578,853,2202570,108283,49.59970808029175
