epoch,train_loss,test_loss,acc1,acc5,unfrozen_neurons,total_params,unfrozen_params,epoch_time
1,2.202730894088745,2.031731605529785,25.309999465942383,82.15999603271484,853,2202570,109482,51.12841558456421
2,1.9131914377212524,1.801421046257019,35.099998474121094,87.75999450683594,853,2202570,102101,48.78232479095459
3,1.9795684814453125,1.8461138010025024,36.54999923706055,83.90999603271484,853,2202570,111245,49.91818881034851
4,1.7522752285003662,1.615593671798706,41.63999938964844,90.04999542236328,853,2202570,119006,49.42168712615967
5,1.6363905668258667,1.5187361240386963,45.209999084472656,91.06999969482422,853,2202570,99298,49.844972133636475
6,1.55879807472229,1.4517228603363037,48.779998779296875,92.4000015258789,853,2202570,111382,55.092041015625
7,1.4886287450790405,1.3625489473342896,51.93000030517578,93.44999694824219,853,2202570,109849,53.39236116409302
8,1.4181081056594849,1.3103138208389282,53.939998626708984,94.52999877929688,853,2202570,113178,52.89757752418518
9,1.6260992288589478,1.4083818197250366,53.18000030517578,92.94999694824219,853,2202570,106512,50.038633584976196
10,1.4834779500961304,1.304542064666748,56.23999786376953,92.93999481201172,853,2202570,111415,49.93278789520264
11,1.3193023204803467,1.2251938581466675,57.96999740600586,94.6199951171875,853,2202570,105550,50.14569401741028
12,1.376198410987854,1.3066092729568481,57.13999938964844,94.29000091552734,853,2202570,97079,49.461493253707886
13,1.261890172958374,1.1980539560317993,60.2599983215332,94.27999877929688,853,2202570,97577,50.324089765548706
14,1.2977168560028076,1.2579896450042725,57.27000045776367,94.45999908447266,853,2202570,123623,53.24569249153137
15,1.186619520187378,1.1088937520980835,63.02000045776367,95.43999481201172,853,2202570,109778,49.88210940361023
16,1.1471166610717773,1.1397970914840698,62.07999801635742,95.72000122070312,853,2202570,102039,50.48017120361328
17,1.1247105598449707,1.0405842065811157,64.69999694824219,95.69999694824219,853,2202570,102078,50.51224732398987
18,1.213912844657898,1.0172888040542603,65.94999694824219,95.68000030517578,853,2202570,110932,51.948065519332886
19,1.0744423866271973,1.018758773803711,65.6500015258789,96.5999984741211,853,2202570,115010,50.40724492073059
20,1.038540244102478,0.9672083258628845,67.43000030517578,96.5199966430664,853,2202570,117083,50.5023090839386
21,1.047065019607544,0.9646022319793701,68.08999633789062,96.61000061035156,853,2202570,104655,49.336060762405396
22,1.0205997228622437,1.0068923234939575,65.75,96.56999969482422,853,2202570,114071,50.641595125198364
23,1.002092957496643,0.9732290506362915,67.91999816894531,96.31999969482422,853,2202570,111752,48.91393160820007
24,1.0118178129196167,0.9852377772331238,66.13999938964844,97.0,853,2202570,112526,48.804338693618774
25,0.9419941306114197,0.8728649020195007,70.12999725341797,97.54000091552734,853,2202570,110931,52.12219548225403
26,0.9503969550132751,0.9055294394493103,69.70999908447266,97.47999572753906,853,2202570,107648,52.361576557159424
27,0.9283933639526367,0.8898991942405701,70.62999725341797,97.5,853,2202570,111423,53.179770946502686
28,0.9013200402259827,1.0603187084197998,65.0,96.5199966430664,853,2202570,116439,52.83003377914429
29,0.8948013186454773,0.8921619057655334,70.27999877929688,97.36000061035156,853,2202570,121959,50.46942639350891
30,0.9384284019470215,0.8838956356048584,69.8699951171875,97.73999786376953,853,2202570,118307,50.67622232437134
31,0.9859305024147034,0.9547779560089111,68.33000183105469,97.11000061035156,853,2202570,115279,49.9346821308136
32,0.9111341238021851,0.9036430716514587,70.3499984741211,97.6199951171875,853,2202570,104578,50.114895820617676
33,0.8821713924407959,0.8633338809013367,71.58999633789062,97.68000030517578,853,2202570,106255,49.808640241622925
34,0.9175682067871094,0.9084168076515198,70.44999694824219,97.37999725341797,853,2202570,112711,49.949164152145386
35,0.8880611658096313,0.8223511576652527,73.62999725341797,97.55999755859375,853,2202570,111438,50.22686457633972
36,0.8650825023651123,0.8243319988250732,73.05999755859375,97.93999481201172,853,2202570,113471,50.06095266342163
37,0.851879358291626,0.8081513047218323,73.47999572753906,98.0999984741211,853,2202570,105624,49.82562565803528
38,0.881397008895874,0.8430176377296448,72.56999969482422,97.97999572753906,853,2202570,121749,49.952940225601196
39,0.8614098429679871,0.8588399291038513,72.6199951171875,97.18999481201172,853,2202570,118492,49.55441188812256
40,0.8360224962234497,0.7984282374382019,72.94999694824219,98.06999969482422,853,2202570,103337,50.117414236068726
41,0.7818493843078613,0.8025895357131958,72.86000061035156,98.06999969482422,853,2202570,112085,50.01879286766052
42,0.7659674882888794,0.8352377414703369,71.75,97.73999786376953,853,2202570,117274,49.92672610282898
43,0.7784312963485718,0.8073779344558716,72.9000015258789,98.0199966430664,853,2202570,112707,50.05533838272095
44,0.7846646904945374,0.7198504209518433,75.33999633789062,98.2699966430664,853,2202570,103731,49.390504598617554
45,0.7515914440155029,0.772591769695282,73.47999572753906,98.08999633789062,853,2202570,112787,49.54386234283447
46,0.7542884349822998,0.8003371953964233,73.04000091552734,98.29000091552734,853,2202570,116384,49.595810413360596
47,0.7366931438446045,0.7579318284988403,74.18000030517578,98.40999603271484,853,2202570,105420,49.99337339401245
48,0.742709219455719,0.720978319644928,75.63999938964844,98.25,853,2202570,110992,49.52371907234192
49,0.7431516647338867,0.7392798662185669,74.72999572753906,98.19999694824219,853,2202570,113184,49.73701858520508
50,0.756574809551239,0.8643151521682739,70.87999725341797,97.8699951171875,853,2202570,124108,50.1911506652832
51,0.7578263878822327,0.7930049896240234,73.38999938964844,98.25999450683594,853,2202570,102174,50.111756801605225
52,0.7344973683357239,0.7670952677726746,74.05999755859375,98.05999755859375,853,2202570,112534,49.712398529052734
53,0.7451386451721191,0.7528226971626282,74.37999725341797,98.29999542236328,853,2202570,105960,49.972782135009766
54,0.7417495846748352,0.7641515135765076,73.66999816894531,98.3499984741211,853,2202570,113228,49.49560880661011
55,0.7363248467445374,0.831929087638855,72.19999694824219,97.72999572753906,853,2202570,115577,49.62493920326233
56,0.7175734043121338,0.725033164024353,75.22000122070312,98.30999755859375,853,2202570,103103,49.51452016830444
57,0.7076283693313599,0.6704698204994202,76.63999938964844,98.55999755859375,853,2202570,107569,49.37551975250244
58,0.7261810302734375,0.7028210759162903,76.13999938964844,98.37999725341797,853,2202570,110109,49.956623792648315
59,0.7157257199287415,0.7002825140953064,75.8499984741211,98.45999908447266,853,2202570,98306,49.55272889137268
60,0.7167702317237854,0.7311139702796936,75.33000183105469,98.43000030517578,853,2202570,111139,50.152135610580444
61,0.7228628993034363,0.7025673389434814,76.44999694824219,98.22999572753906,853,2202570,103324,49.88494610786438
62,0.7426984310150146,0.7401873469352722,76.05999755859375,97.86000061035156,853,2202570,114834,49.89449596405029
63,0.7145349383354187,0.7070702910423279,76.00999450683594,98.38999938964844,853,2202570,110781,49.564903259277344
64,0.7272882461547852,0.7572641372680664,74.29999542236328,98.23999786376953,853,2202570,106524,49.91438579559326
65,0.7265579700469971,0.7489053010940552,74.01000213623047,98.29999542236328,853,2202570,113026,49.84485054016113
66,0.7153704166412354,0.6953790783882141,76.12999725341797,98.52999877929688,853,2202570,99806,49.598196268081665
67,0.7178838849067688,0.7587301731109619,73.70999908447266,98.16999816894531,853,2202570,107640,49.74003744125366
68,0.7346388697624207,0.760732114315033,73.90999603271484,98.08999633789062,853,2202570,106461,50.23443579673767
69,0.7417263984680176,0.736431360244751,74.68999481201172,98.32999420166016,853,2202570,103467,50.132341623306274
