epoch,train_loss,test_loss,acc1,acc5,unfrozen_neurons,total_params,unfrozen_params,epoch_time
1,2.3212392330169678,2.114132881164551,24.489999771118164,78.05999755859375,875,2202570,112988,51.210424184799194
2,2.0657055377960205,2.0783193111419678,25.68000030517578,84.3499984741211,875,2202570,112988,50.54615807533264
3,1.9528346061706543,1.8461071252822876,34.349998474121094,86.18999481201172,875,2202570,112988,50.2599081993103
4,1.8484480381011963,1.7478008270263672,40.46999740600586,88.04999542236328,875,2202570,112988,50.18346071243286
5,1.7792333364486694,1.6831934452056885,42.779998779296875,89.40999603271484,875,2202570,112988,50.52613377571106
6,1.7328784465789795,1.5805904865264893,45.959999084472656,90.5999984741211,875,2202570,112988,50.31786775588989
7,1.6135265827178955,1.4983086585998535,49.25,92.02999877929688,875,2202570,112988,50.398661851882935
8,1.5652376413345337,1.4114419221878052,51.55999755859375,93.54999542236328,875,2202570,112988,50.311232566833496
9,1.512515664100647,1.394699215888977,52.64999771118164,93.12999725341797,875,2202570,112988,50.30593681335449
10,1.4826066493988037,1.4077274799346924,54.25,92.66999816894531,875,2202570,112988,50.48780941963196
11,1.6197919845581055,1.4625985622406006,53.91999816894531,92.50999450683594,875,2202570,112988,50.150739908218384
12,1.4479340314865112,1.3674840927124023,56.029998779296875,92.79999542236328,875,2202570,112988,50.04654002189636
13,1.4246984720230103,1.2856897115707397,57.25,94.41999816894531,875,2202570,112988,50.106847286224365
14,1.404645323753357,1.3704906702041626,57.12999725341797,93.1500015258789,875,2202570,112988,50.11315059661865
15,1.4000756740570068,1.2935672998428345,59.43000030517578,92.57999420166016,875,2202570,112988,49.964014530181885
16,1.4599093198776245,1.3585548400878906,59.3599967956543,88.91999816894531,875,2202570,112988,50.2278995513916
17,1.389472484588623,1.280924677848816,59.29999923706055,92.90999603271484,875,2202570,112988,50.187666177749634
18,1.373549222946167,1.2692917585372925,59.529998779296875,92.30999755859375,875,2202570,112988,50.06430196762085
19,1.3679977655410767,1.4296241998672485,57.779998779296875,90.29000091552734,875,2202570,112988,50.29473066329956
