epoch,train_loss,test_loss,acc1,acc5,unfrozen_neurons,total_params,unfrozen_params,epoch_time
1,2.4402542114257812,2.1500871181488037,22.739999771118164,77.20999908447266,853,2202570,112725,51.32192873954773
2,2.082343339920044,2.055525541305542,25.09000015258789,85.3499984741211,853,2202570,113133,53.456528186798096
3,1.8480093479156494,1.7049604654312134,38.959999084472656,87.70999908447266,853,2202570,107158,53.123663663864136
4,1.7235027551651,1.5971177816390991,42.540000915527344,90.7699966430664,853,2202570,91493,53.22481393814087
5,1.6511201858520508,1.5332441329956055,44.66999816894531,91.91999816894531,853,2202570,113000,52.99595785140991
6,1.5958625078201294,1.4528985023498535,47.709999084472656,92.18999481201172,853,2202570,108487,53.27438044548035
7,1.510256052017212,1.379725456237793,50.84000015258789,93.3499984741211,853,2202570,104240,53.26434850692749
8,1.4305840730667114,1.32017183303833,53.939998626708984,93.93000030517578,853,2202570,114060,53.2490348815918
9,1.4853515625,1.3860759735107422,54.55999755859375,91.87999725341797,853,2202570,109869,52.89663124084473
10,1.3439956903457642,1.2507624626159668,56.2599983215332,94.25999450683594,853,2202570,104240,50.94665837287903
11,1.338144063949585,1.386738657951355,53.0,94.40999603271484,853,2202570,112725,51.37998676300049
12,1.2661865949630737,1.1547597646713257,60.47999954223633,94.61000061035156,853,2202570,91493,50.92642688751221
13,1.236575722694397,1.1867262125015259,58.89999771118164,95.22999572753906,853,2202570,113000,50.42010283470154
14,1.1964086294174194,1.1432996988296509,60.62999725341797,95.18000030517578,853,2202570,104240,50.98719072341919
15,1.171185851097107,1.0820002555847168,63.529998779296875,95.19999694824219,853,2202570,107158,50.73616123199463
16,1.114701509475708,1.0940107107162476,63.369998931884766,95.38999938964844,6,2202570,238,44.836822271347046
17,1.1443572044372559,1.0406941175460815,65.06999969482422,95.9000015258789,853,2202570,108129,51.160492181777954
18,1.1808741092681885,1.2188174724578857,59.55999755859375,94.61000061035156,853,2202570,112725,51.30379581451416
19,1.1031477451324463,1.020447015762329,66.1500015258789,96.41999816894531,853,2202570,113000,50.49584698677063
20,1.2061799764633179,1.1053537130355835,64.18999481201172,95.72000122070312,853,2202570,116824,52.99953365325928
21,1.1077862977981567,1.018217921257019,66.26000213623047,96.22999572753906,853,2202570,102581,53.32480454444885
22,1.079422116279602,0.9972564578056335,66.98999786376953,96.02999877929688,853,2202570,110566,52.262792348861694
23,1.0496258735656738,0.9782421588897705,68.06999969482422,95.29999542236328,853,2202570,104240,51.967437505722046
24,1.1228681802749634,1.059003472328186,66.25,96.37999725341797,853,2202570,109869,52.143717527389526
25,1.0361531972885132,0.9770854711532593,68.1500015258789,96.52999877929688,853,2202570,91493,51.94922375679016
26,1.0479329824447632,0.9349935054779053,70.22000122070312,96.23999786376953,853,2202570,107752,52.17976093292236
27,1.0557880401611328,0.9646264910697937,69.29000091552734,96.0199966430664,853,2202570,107641,52.35010504722595
