epoch,train_loss,test_loss,acc1,acc5,unfrozen_neurons,total_params,unfrozen_params,epoch_time
1,2.143322229385376,1.9849275350570679,30.349998474121094,83.22000122070312,3413,2202570,310099,45.30603075027466
2,1.9063341617584229,1.7616658210754395,40.20000076293945,89.07999420166016,3413,2202570,310099,45.307469606399536
3,1.6083502769470215,1.4662007093429565,48.209999084472656,92.0199966430664,3413,2202570,249819,50.4444694519043
4,1.670990228652954,1.4285411834716797,49.0,93.05999755859375,3413,2202570,342158,50.509713649749756
5,1.6608643531799316,1.369783878326416,52.48999786376953,93.3499984741211,3413,2202570,522918,50.47936296463013
6,1.2996987104415894,1.1730130910873413,58.48999786376953,95.08999633789062,3413,2202570,390995,50.31035804748535
7,1.2133896350860596,1.0387799739837646,63.709999084472656,95.90999603271484,3413,2202570,277930,48.68871355056763
8,1.0548686981201172,1.0230859518051147,66.75,94.4000015258789,3413,2202570,361250,47.84323835372925
9,0.9516435265541077,0.8519598841667175,71.3499984741211,97.15999603271484,3413,2202570,413154,47.18019366264343
10,0.8669942617416382,0.7852221727371216,73.4000015258789,97.65999603271484,3413,2202570,510324,47.41536784172058
11,0.8682729005813599,0.799250602722168,73.06999969482422,97.72000122070312,3413,2202570,614276,47.33107590675354
12,0.8173482418060303,0.783536970615387,73.95999908447266,97.88999938964844,3413,2202570,595969,47.66384506225586
13,0.7798238396644592,0.783112645149231,73.5,97.93999481201172,3413,2202570,660739,50.202022314071655
14,0.7080740332603455,0.6914675235748291,76.47999572753906,98.50999450683594,3413,2202570,653558,50.12794256210327
15,0.677476704120636,0.675176203250885,76.8699951171875,98.54000091552734,3413,2202570,674224,49.9496545791626
16,0.638493537902832,0.6231671571731567,79.0999984741211,98.77999877929688,3413,2202570,695016,47.59960103034973
17,0.6124399900436401,0.6407421827316284,78.18999481201172,98.72000122070312,3413,2202570,653894,47.74516725540161
18,0.5883992314338684,0.6685149073600769,77.13999938964844,98.8699951171875,3413,2202570,665757,47.60298204421997
19,0.5721677541732788,0.6120027303695679,78.9000015258789,98.79000091552734,3413,2202570,626578,47.96744465827942
20,0.5583992004394531,0.555543839931488,81.2699966430664,98.97999572753906,3413,2202570,630473,47.491392612457275
21,0.5404745936393738,0.625464677810669,78.47000122070312,98.75,3413,2202570,660117,47.79925751686096
22,0.5260969400405884,0.6033790707588196,79.23999786376953,99.06999969482422,3413,2202570,661049,49.762242794036865
