epoch,train_loss,test_loss,acc1,acc5,unfrozen_neurons,total_params,unfrozen_params,epoch_time
1,2.405733823776245,2.198430061340332,20.719999313354492,74.56999969482422,853,2202570,120759,50.9879412651062
2,2.089982748031616,2.0170791149139404,27.299999237060547,83.98999786376953,853,2202570,120759,51.83552598953247
3,1.9770177602767944,1.8477360010147095,35.77000045776367,86.75999450683594,853,2202570,120759,50.133158445358276
4,1.9032161235809326,1.8508002758026123,32.71999740600586,88.47000122070312,853,2202570,120759,51.17408204078674
5,1.8425118923187256,1.7926684617996216,41.68000030517578,85.05999755859375,853,2202570,120759,49.76786494255066
6,1.7213051319122314,1.5780470371246338,45.21999740600586,91.43999481201172,853,2202570,119718,49.63643503189087
7,1.6281481981277466,1.5122390985488892,47.34000015258789,92.25,853,2202570,119718,50.12570381164551
8,1.5643826723098755,1.49669349193573,47.96999740600586,92.20999908447266,853,2202570,119718,50.8345844745636
9,1.5181362628936768,1.427335500717163,50.20000076293945,92.66999816894531,853,2202570,119718,50.17354226112366
10,1.4723204374313354,1.3862484693527222,51.97999954223633,93.31999969482422,853,2202570,119718,48.95472455024719
11,1.4385699033737183,1.3402694463729858,53.73999786376953,93.66999816894531,853,2202570,115807,49.396515130996704
12,1.381522536277771,1.2935494184494019,56.27000045776367,94.12999725341797,853,2202570,115807,53.24078917503357
13,1.3507518768310547,1.2596980333328247,57.5,94.40999603271484,853,2202570,115807,53.80620002746582
14,1.3253884315490723,1.3296246528625488,54.13999938964844,94.0199966430664,853,2202570,115807,54.1859564781189
15,1.301490306854248,1.238890528678894,58.71999740600586,95.50999450683594,853,2202570,115807,53.23774695396423
16,1.2905006408691406,1.2370803356170654,58.869998931884766,94.3499984741211,853,2202570,108213,53.29003095626831
17,1.2496771812438965,1.189178466796875,61.05999755859375,95.13999938964844,853,2202570,108213,53.20343255996704
18,1.232475996017456,1.1662697792053223,61.64999771118164,95.75999450683594,853,2202570,108213,53.34336185455322
19,1.2180262804031372,1.184144377708435,61.1099967956543,95.44999694824219,853,2202570,108213,53.287575006484985
20,1.2102442979812622,1.1829137802124023,60.71999740600586,95.5,853,2202570,108213,53.22116732597351
21,1.1872901916503906,1.1706632375717163,61.87999725341797,95.83999633789062,6,2202570,149,47.90992307662964
22,1.1883487701416016,1.1486769914627075,63.98999786376953,95.41999816894531,6,2202570,149,47.841299295425415
23,1.1904795169830322,1.1756517887115479,62.869998931884766,95.68000030517578,6,2202570,149,47.954522132873535
24,1.1914010047912598,1.1524749994277954,63.189998626708984,95.57999420166016,6,2202570,149,48.00167465209961
25,1.1985152959823608,1.1416698694229126,64.6199951171875,95.98999786376953,6,2202570,149,47.97142720222473
26,1.2540100812911987,1.1834596395492554,62.12999725341797,95.30999755859375,853,2202570,103664,53.16366243362427
27,1.2183289527893066,1.2302947044372559,60.529998779296875,96.27999877929688,853,2202570,103664,53.84194374084473
28,1.2125521898269653,1.1851876974105835,63.53999710083008,95.47000122070312,853,2202570,103664,53.27104449272156
29,1.2139803171157837,1.2420508861541748,62.439998626708984,94.8499984741211,853,2202570,103664,53.32303237915039
